country,test_group,watch_time,pause_count,avg_watch_time_per_video,Webpage_clicks_per_session,Videos_completed_per_session,userid,ds,sessionid
Country3,control,4011,34,582,7,70,9866842105,05-18-2023,3aa2603f94
Country8,test,1888,50,953,1,86,3132900702,05-19-2023,efae8530d4
Country7,test,2397,39,1620,0,56,8090188309,05-20-2023,84630f78c2
Country4,control,3271,37,669,9,83,3297203065,05-21-2023,e545d2ff2a
Country4,control,3635,48,473,6,22,6273981439,05-22-2023,fc1a3e5bc4
Country5,test,2160,43,1710,1,93,4367804531,05-23-2023,6f1c45d223
Country5,test,3323,64,1873,1,57,3425151204,05-24-2023,53a96cdb03
Country9,control,3563,41,604,9,66,3633164363,05-15-2023,d156ba3b72
Country2,control,3858,50,669,6,32,7553849053,05-16-2023,9cf471d178
Country10,control,4011,51,543,11,64,6130952037,05-17-2023,d33f28ff50
Country3,control,3380,48,500,8,83,2130073944,05-18-2023,d7426f7104
Country8,test,2346,55,1918,2,9,4955555307,05-19-2023,9a2ce379d3
Country10,test,2568,50,2301,1,32,7484823970,05-20-2023,549af426fa
Country4,control,4870,71,681,5,89,8239617114,05-21-2023,cbe5f4e74f
Country3,control,3320,51,577,5,40,6337601827,05-22-2023,893eda87c9
Country4,test,2747,50,1939,0,46,8015262154,05-23-2023,6a5934265a
Country10,test,2462,49,1390,1,59,3596481308,05-24-2023,1905d86741
Country7,control,3691,33,410,10,60,4198486526,05-15-2023,d34f54ee29
Country4,control,3486,42,514,8,46,4894256331,05-16-2023,01b7f7e154
Country9,test,2638,48,2327,1,49,4059175371,05-17-2023,53d4fb20e0
Country9,control,3928,44,515,10,67,3637710952,05-18-2023,66312bd66a
Country9,test,2509,48,2015,1,17,9117187380,05-19-2023,d24c1cd4cc
Country7,control,3168,44,519,7,64,2852996003,05-20-2023,66be2f5e83
Country4,control,4257,48,535,8,54,4940173306,05-21-2023,684b1acdbe
Country3,control,4005,40,650,8,45,5606378802,05-22-2023,9da86a2db0
Country2,control,4190,60,519,8,3,2630977354,05-23-2023,2c8aadb2b2
Country3,control,3918,58,634,8,89,2287939294,05-24-2023,50a4f1af05
Country4,control,3840,58,602,8,13,4015897262,05-15-2023,e576299b4a
Country6,control,3384,37,696,6,78,1287699820,05-16-2023,deced1a6b0
Country5,test,2941,56,2010,1,57,8327577529,05-17-2023,0be329968c
Country4,test,2969,35,1873,1,1,8713244355,05-18-2023,85a1f6f93b
Country3,control,3098,45,531,9,10,4000688663,05-19-2023,578724beab
Country9,test,2514,51,944,1,6,7956103519,05-20-2023,8749ba08de
Country3,test,3352,44,2109,1,56,4069727008,05-21-2023,0059009eae
Country9,control,4082,47,708,9,100,7366853486,05-22-2023,918cbed1de
Country8,control,3847,52,525,5,22,5877690627,05-23-2023,bbadc04901
Country6,test,1848,29,1667,1,49,3323598760,05-24-2023,7e84311ced
Country3,control,4003,41,414,10,65,8366910829,05-15-2023,0ddc2ad8fa
Country4,control,3105,46,462,11,99,9226332607,05-16-2023,2b2c839471
Country2,test,2131,57,759,2,21,9581954902,05-17-2023,c99bb0675f
Country3,control,3451,35,667,7,83,4474555869,05-18-2023,3812991932
Country10,control,3668,56,795,9,27,2140923233,05-19-2023,f51c2d3490
Country2,test,3419,37,2257,1,1,6023387040,05-20-2023,6696005efd
Country6,test,3611,61,2722,1,6,6231169772,05-21-2023,d512f1d462
Country10,test,2379,57,2386,1,82,5991083888,05-22-2023,b13e4e37b6
Country8,control,4257,45,547,7,58,4318938328,05-23-2023,7f9ac5a02b
Country7,control,3562,47,698,9,57,1796764576,05-24-2023,c2a695bb39
Country7,control,3020,62,560,8,28,4343095087,05-15-2023,c10811bc49
Country4,control,3170,53,715,8,41,4529706078,05-16-2023,2c695ff572
Country7,test,2299,45,1886,1,38,1008410799,05-17-2023,de802a7233
Country5,control,3104,52,619,7,89,5762985648,05-18-2023,0eb715532d
Country1,control,4167,46,297,10,44,7095231775,05-19-2023,add4132a13
Country3,test,2393,51,1728,0,74,3488220995,05-20-2023,dbb9ceef63
Country10,test,2060,47,2962,2,6,6266128742,05-21-2023,ccd3eaa48e
Country5,control,3963,58,702,3,91,7464789569,05-22-2023,7eb328db9e
Country5,control,3315,41,569,10,1,4153714099,05-23-2023,d244701ec2
Country4,control,3433,45,617,8,35,7903250951,05-24-2023,d1b47e0faa
Country2,test,2745,60,1273,0,53,2809559945,05-15-2023,3c7448109a
Country2,control,3653,58,579,6,25,3789785491,05-16-2023,38e0f9bece
Country3,test,1945,33,2120,2,34,1018809382,05-17-2023,354165983f
Country9,test,2878,60,2591,1,73,6221274503,05-18-2023,e8fe3d2c6c
Country5,control,3032,56,623,7,23,7495855530,05-19-2023,78a7980372
Country3,control,4403,51,645,7,95,9561180282,05-20-2023,e135aa95e1
Country3,test,2931,48,1058,1,58,9294152668,05-21-2023,d6ee3f7c9e
Country1,control,4345,36,658,7,18,1535029454,05-22-2023,bb71429acf
Country7,control,3983,49,632,10,47,8723929529,05-23-2023,6759e290c6
Country1,test,2871,39,1735,1,45,2889922487,05-24-2023,590f2216c3
Country7,test,2082,56,1107,1,11,9245761912,05-15-2023,b8266454b5
Country1,test,2496,61,2386,0,16,6427472109,05-16-2023,21ef217a8b
Country8,test,2694,43,2143,2,60,1132199892,05-17-2023,8bd8581b71
Country4,test,2562,52,1941,2,55,5886320918,05-18-2023,606c1fc6b2
Country3,control,4262,56,492,7,46,6328916549,05-19-2023,73b9e40224
Country5,test,1904,40,2781,1,32,5450470555,05-20-2023,633d54614f
Country5,control,4091,35,551,8,5,8985251931,05-21-2023,c802e39c13
Country6,test,2773,61,2090,1,63,1641378259,05-22-2023,1d10027242
Country1,test,2553,52,2445,1,17,9751211495,05-23-2023,90c7ec7f15
Country9,control,3815,39,516,6,18,8624128640,05-24-2023,805f660e7c
Country10,control,3282,64,364,7,75,4330831862,05-15-2023,908709a0fa
Country9,control,3650,53,682,12,67,7869172794,05-16-2023,ee091706f5
Country9,control,4329,63,558,7,88,8979599019,05-17-2023,d46e75e045
Country1,control,2483,48,299,2,38,5633560066,05-18-2023,e83b542625
Country4,control,4560,51,617,7,93,4320402191,05-19-2023,53d469455a
Country9,control,3520,62,382,4,20,2284993672,05-20-2023,8e95ac0a3d
Country2,test,1798,54,1952,1,31,5980884917,05-21-2023,6b2e794f79
Country3,test,2545,52,2398,2,56,5107202968,05-22-2023,77587dc61a
Country3,test,3196,45,1975,1,26,5970560040,05-23-2023,22a41abc8e
Country7,test,2407,53,1648,1,43,3338641461,05-24-2023,261e25b7ce
Country1,test,2612,43,2597,1,50,2472404185,05-15-2023,002f15d527
Country6,control,3527,77,506,8,82,6003601306,05-16-2023,301755d95c
Country10,test,3198,33,1312,1,40,7697918242,05-17-2023,4d52597993
Country9,test,1718,60,2044,1,22,5017066157,05-18-2023,52d6ef3fab
Country2,test,2662,65,2357,0,68,3803083228,05-19-2023,0c6896e917
Country5,test,1515,40,2360,1,57,9439615872,05-20-2023,77c7481e79
Country9,test,2195,40,2191,0,39,2923536900,05-21-2023,3dd5f24720
Country4,control,3891,47,665,3,22,1537172277,05-22-2023,339a557c5d
Country9,control,4186,37,676,9,45,3809482033,05-23-2023,40f3e5ec48
Country5,test,2756,46,1843,1,41,7947383124,05-24-2023,0c0b1efe18
Country10,test,2923,71,2399,1,43,3735258660,05-15-2023,8814b02e02
Country1,test,2348,45,2540,2,59,6443601332,05-16-2023,bc4cfbf919
Country4,control,3257,53,508,5,92,8566838845,05-17-2023,f6de360f45
Country2,control,3673,64,518,6,7,5648512412,05-18-2023,db8310968d
Country5,test,3392,59,1451,1,86,9789675598,05-19-2023,191ce001b2
Country8,test,2476,31,2159,0,19,5753639369,05-20-2023,882a500679
Country1,control,3726,71,716,7,76,2060632323,05-21-2023,17244e1af0
Country10,test,1608,59,2580,2,23,1633882505,05-22-2023,3e3ca4dd8c
Country3,control,4118,59,719,9,90,9046570067,05-23-2023,3600e3aa44
Country9,test,1924,50,2094,1,18,6822428232,05-24-2023,99b54749a8
Country8,test,2349,42,2343,1,53,1818222283,05-15-2023,2ced53866a
Country7,test,2811,48,2125,1,2,2241431981,05-16-2023,35892bd380
Country7,test,2433,57,1966,2,93,3117166228,05-17-2023,bf36334705
Country9,control,3556,40,606,10,92,4126156542,05-18-2023,0ccddb41cd
Country1,control,4020,24,679,6,39,8788489413,05-19-2023,43ed009ce4
Country3,control,3928,47,534,6,86,1840291485,05-20-2023,6e69c75f1b
Country5,test,3379,40,1434,0,44,4848910382,05-21-2023,2b5c0eaf40
Country2,test,2605,37,747,1,65,8932907158,05-22-2023,dbccedff1a
Country9,control,3511,62,536,6,82,9406524333,05-23-2023,3930e70232
Country10,control,3547,54,577,8,78,3882529370,05-24-2023,a8d44ef010
Country1,control,4430,48,744,6,95,6198896559,05-15-2023,9a6ba73d1e
Country3,test,2744,38,3064,2,39,4905590520,05-16-2023,1027eb0393
Country6,control,4831,39,720,9,49,2328227489,05-17-2023,752fcb3082
Country9,control,3498,58,523,9,8,1721688710,05-18-2023,8280bcd0f8
Country9,test,1790,51,2713,0,94,4620936952,05-19-2023,91c180539a
Country3,control,3456,64,740,9,55,2355917820,05-20-2023,5b1331532f
Country3,control,3456,55,542,6,22,1454334861,05-21-2023,bcc5fc55da
Country6,control,2775,38,666,6,96,3066814248,05-22-2023,6f2a72fac5
Country5,test,2703,24,2033,1,64,1230013007,05-23-2023,00856434dc
Country9,control,3519,60,540,8,23,3821690246,05-24-2023,d9c798611a
Country9,control,3479,47,624,6,25,5404551204,05-15-2023,952da179db
Country1,control,3864,53,490,8,69,1692181843,05-16-2023,0fc195502a
Country2,test,3326,47,1936,1,33,3702188521,05-17-2023,90b7ff1fce
Country8,test,3011,37,1811,0,100,5218842549,05-18-2023,6fc3b2307c
Country2,test,2207,47,1987,0,8,3323107312,05-19-2023,2067665108
Country3,test,2638,48,2239,1,94,3978474355,05-20-2023,9624732035
Country1,test,2604,34,1875,2,14,4775122853,05-21-2023,a389f1af60
Country3,test,2616,46,2191,0,80,7688338716,05-22-2023,6fa2f57799
Country3,control,3274,71,642,9,44,9628023748,05-23-2023,151cb64c31
Country6,control,3271,22,544,9,97,6039576316,05-24-2023,6009ab05d6
Country6,control,2952,47,647,8,36,5432285965,05-15-2023,ba318ff827
Country3,control,3415,43,541,7,15,7994547812,05-16-2023,0755cf14d8
Country8,control,3022,31,669,8,18,8847103256,05-17-2023,640293b24b
Country2,control,3720,49,533,7,1,7232051961,05-18-2023,9311a62729
Country2,control,3252,39,797,8,96,1882409601,05-19-2023,247cd6b88c
Country1,test,2038,41,2180,1,69,8479418157,05-20-2023,974416aa5f
Country3,control,4115,55,644,6,1,4902446418,05-21-2023,142759f8ce
Country7,test,2374,46,2706,1,58,4822697851,05-22-2023,b3faca32af
Country1,test,2332,55,2236,1,98,7049827457,05-23-2023,d8b00cb43d
Country5,test,2359,38,3304,2,56,1459701179,05-24-2023,4a23071c6f
Country9,test,2691,52,1858,1,48,1453235815,05-15-2023,89e0e28733
Country6,control,3822,37,743,8,98,5909937983,05-16-2023,c6ad610919
Country10,test,3289,39,2221,1,3,5859505935,05-17-2023,6db5e5c680
Country2,control,3968,57,596,7,97,8383329584,05-18-2023,e11fb5fa67
Country1,control,3490,37,540,6,7,5343803157,05-19-2023,5b4f45c829
Country5,control,3712,50,701,6,63,4485198878,05-20-2023,155a543a52
Country8,test,2668,49,1621,2,74,9678312192,05-21-2023,1934286970
Country3,test,2902,72,1732,1,95,9707006917,05-22-2023,a9b4c1cb86
Country10,control,3598,62,718,9,3,4512815910,05-23-2023,9e477139e0
Country9,control,3493,31,477,9,9,1299766232,05-24-2023,de6d2cfd61
Country7,test,3744,63,1638,1,95,5405656169,05-15-2023,1def9ae417
Country5,control,3117,52,520,9,42,6536700840,05-16-2023,1253171215
Country3,control,3864,53,699,6,64,6482424772,05-17-2023,ab1f69e0b6
Country5,test,2078,67,1892,1,69,4332001835,05-18-2023,09ca5eda1b
Country1,test,2668,55,1660,1,71,6174392486,05-19-2023,e5ee1a5f55
Country9,control,3796,58,344,6,55,7693457447,05-20-2023,f156f3af65
Country1,test,3025,40,1263,2,68,2269676535,05-21-2023,e01e0b5f49
Country5,control,2983,49,605,12,34,5022483056,05-22-2023,f38a7d9d87
Country3,control,3566,56,673,4,29,9721274803,05-23-2023,5e983e98be
Country3,test,2729,57,2178,1,81,5003251925,05-24-2023,d7e8b3042c
Country10,control,4139,59,644,9,53,2674344757,05-15-2023,a5cfc4fe11
Country10,test,2075,56,1242,1,54,7422007848,05-16-2023,065594d927
Country4,test,1845,34,2447,1,86,4414584574,05-17-2023,33ffad1c91
Country3,test,2486,44,1732,1,13,7840696817,05-18-2023,03db49cbbb
Country8,test,2884,44,2451,1,50,4230566631,05-19-2023,5a2c4bdc16
Country10,control,3700,30,517,8,52,6233688803,05-20-2023,527148d2cf
Country2,test,3787,49,1915,1,82,7691263977,05-21-2023,56907d713e
Country10,control,3661,59,680,7,64,7339568725,05-22-2023,b02db995c9
Country10,control,4934,52,652,8,69,4345996372,05-23-2023,1c01dbdf88
Country1,test,2916,51,2824,2,2,8528949409,05-24-2023,061bbcac6e
Country8,test,2109,26,2421,0,51,8918825819,05-15-2023,2f8285155b
Country10,control,4264,62,546,8,8,9798248878,05-16-2023,6544ba64b2
Country8,test,3717,44,1938,2,85,9590264828,05-17-2023,8cc3274de6
Country4,control,3311,48,688,7,86,1088104182,05-18-2023,a1af2e5655
Country8,test,2618,48,966,0,86,7662802398,05-19-2023,718250d1b9
Country4,control,3680,53,478,8,66,2368336513,05-20-2023,91d3b42183
Country2,control,3010,47,533,8,91,3409110121,05-21-2023,30290730a0
Country8,control,3482,62,517,9,22,8578182627,05-22-2023,6cbb8a6fbc
Country6,control,3456,50,402,9,62,8829550292,05-23-2023,239e82c941
Country4,control,3857,61,522,6,44,7921891474,05-24-2023,e29c13a3f8
Country3,test,2359,66,1481,1,5,6786327494,05-15-2023,a13fdcfc20
Country2,test,3139,33,2593,2,93,2666589758,05-16-2023,d69009ff51
Country7,control,2915,45,701,6,9,2650329207,05-17-2023,af0d5b779e
Country6,test,2538,59,2556,0,25,2781123836,05-18-2023,9bb6b8f685
Country1,test,2982,43,2396,0,44,1541169695,05-19-2023,6e16d4eb8d
Country6,test,2079,70,1086,1,19,1097677468,05-20-2023,902051abce
Country3,control,3530,53,793,9,51,5153634750,05-21-2023,23c69d80f3
Country2,test,2637,54,1329,1,34,8220521201,05-22-2023,a76b3c9d5c
Country9,test,2451,57,2042,1,39,8440783753,05-23-2023,cecd7acba2
Country8,control,3809,52,683,6,19,2218450569,05-24-2023,0801c931a1
Country2,test,2525,54,2386,1,73,6508608585,05-15-2023,2701bc86ea
Country3,control,3375,48,541,7,71,9380146124,05-16-2023,c7d9f4d19b
Country1,control,2859,58,880,8,33,8783414411,05-17-2023,78388fec17
Country6,control,3471,34,715,9,44,8252895358,05-18-2023,3ac257c0b8
Country6,control,4095,46,416,6,55,2808050215,05-19-2023,16cf3f198c
Country1,control,4163,50,485,8,56,7383363891,05-20-2023,5d8be42a42
Country10,test,2852,68,2477,0,38,1893858871,05-21-2023,bcf8437cef
Country1,test,1961,32,1494,2,100,2920659787,05-22-2023,4072acb9bf
Country6,control,3230,43,609,8,37,2283412398,05-23-2023,c8dbbbbf42
Country5,test,2399,62,1765,1,14,8086696939,05-24-2023,3f7207bc4b
Country2,control,4528,42,649,6,46,8289649572,05-15-2023,6c6642302a
Country6,control,3820,61,773,9,31,4771685238,05-16-2023,47ff0d8301
Country8,test,2867,53,1849,1,79,1725236078,05-17-2023,4bf91dd492
Country2,test,2746,52,1659,1,79,3917888230,05-18-2023,1c29c28aed
Country1,control,4045,36,431,10,74,8596143506,05-19-2023,5a263d40bc
Country10,test,2463,34,1962,1,96,7928776928,05-20-2023,d048f63774
Country7,test,2784,40,2946,1,20,5148244377,05-21-2023,ef52ae8a6a
Country9,test,2364,46,2572,1,96,5160320170,05-22-2023,d14aced229
Country10,test,1807,64,2093,1,40,7901757359,05-23-2023,bbdebd8826
Country10,test,2749,46,1654,0,54,1396032069,05-24-2023,3acbf7fd2d
Country3,test,2524,54,2188,1,56,1356057665,05-15-2023,ac1a9cf3ed
Country10,test,2111,45,1688,0,38,6959955659,05-16-2023,04b96d6843
Country8,test,3028,56,2264,1,51,3385962029,05-17-2023,863bb74c90
Country9,test,3177,63,2437,2,28,8135227880,05-18-2023,1c30512469
Country7,test,1932,41,1979,2,28,5701722456,05-19-2023,231c1840b4
Country7,control,2902,50,645,9,52,7734432697,05-20-2023,44dfd943c1
Country4,control,3657,45,571,7,23,6427079999,05-21-2023,395155f031
Country7,test,3122,34,2105,1,72,2870938264,05-22-2023,d55e2fe0cc
Country4,control,4148,43,426,8,91,6838044343,05-23-2023,9cd23b860a
Country5,control,3604,48,390,5,30,9948221414,05-24-2023,f28afe88e3
Country7,test,2930,47,1790,1,40,8051546083,05-15-2023,28a72c7848
Country1,test,2449,50,1321,1,69,4663547884,05-16-2023,4887189542
Country3,control,3396,39,518,8,88,3248917451,05-17-2023,2d5fe11992
Country4,test,3197,40,2640,1,78,1691941137,05-18-2023,12ff5352c0
Country8,control,3572,50,505,7,70,9801564559,05-19-2023,6168c3f606
Country5,control,3551,54,650,9,62,7618295182,05-20-2023,5367fcc35b
Country5,test,1778,48,1551,1,3,8517304278,05-21-2023,faeb1866f9
Country3,control,4325,51,521,8,71,7838757767,05-22-2023,756efaaa52
Country9,test,2194,61,1875,2,62,4546134705,05-23-2023,5ecb41334c
Country9,control,3359,37,700,11,8,9385832993,05-24-2023,0878a1e3ae
Country4,test,2695,61,1919,1,56,6374902950,05-15-2023,dc81bed505
Country1,test,3213,61,2149,1,52,9760898193,05-16-2023,dcf4f137cd
Country2,control,4132,45,660,6,4,2567123339,05-17-2023,2d506e8466
Country5,control,3720,53,625,5,60,5164835413,05-18-2023,6b163cbace
Country4,test,3175,48,2319,1,17,3186208304,05-19-2023,5afa3fc600
Country8,control,3673,50,457,13,23,7724004627,05-20-2023,963a724800
Country1,control,3944,43,682,7,76,9119789935,05-21-2023,71c3dae9b3
Country1,control,2923,75,681,7,6,8015879506,05-22-2023,33b707f51b
Country10,test,1359,55,2336,1,47,4732237264,05-23-2023,6ac7db6239
Country6,test,2847,59,1803,1,38,6206888326,05-24-2023,2fa9964303
Country8,test,2889,48,1215,0,57,1427153982,05-15-2023,ad0d58037e
Country1,control,3599,24,534,7,43,5329277953,05-16-2023,b9c8473b3f
Country6,test,1853,53,1940,2,87,3050510489,05-17-2023,e1bed4107e
Country7,test,2861,52,2027,1,90,7789747110,05-18-2023,9b926eb1ff
Country3,control,4036,57,598,10,56,8500297778,05-19-2023,09c6a8d642
Country4,test,2475,44,2560,1,55,9163939539,05-20-2023,a895f78586
Country2,control,3198,35,716,10,27,9523687463,05-21-2023,e726eb3cd5
Country8,test,3199,30,2014,1,57,5240607872,05-22-2023,b7577b0492
Country7,control,3484,50,623,5,40,8031083568,05-23-2023,fbfd36d9ba
Country2,control,2930,46,655,6,10,3543363245,05-24-2023,36950579e4
Country2,control,3402,19,701,8,76,8112963709,05-15-2023,d2b504a233
Country2,control,3955,40,780,7,76,8223840639,05-16-2023,2a8a8b6d2d
Country1,control,3910,49,564,9,18,4031926308,05-17-2023,b2b93ef6b9
Country8,control,2979,62,590,6,55,9724359518,05-18-2023,a92e45b458
Country8,control,4385,57,632,9,46,6247046625,05-19-2023,b4faf8edbf
Country7,test,2261,46,2095,3,23,7031660195,05-20-2023,f0fed346d6
Country9,control,3810,42,626,5,27,2072678842,05-21-2023,96f354deb2
Country8,test,3473,43,1380,0,50,6969941405,05-22-2023,6ed7ccdf97
Country4,test,1684,54,2168,1,43,1201887070,05-23-2023,4b17ca7de0
Country1,test,2997,52,2058,1,76,1156495462,05-24-2023,ca83c7c988
Country3,control,3124,24,608,8,5,2243218162,05-15-2023,9ace4ce4dd
Country4,test,3103,63,2603,0,27,5535333825,05-16-2023,9b6163ea03
Country7,control,3188,41,506,6,82,5028412410,05-17-2023,f81691aa62
Country1,control,3927,44,508,6,54,5011055986,05-18-2023,69db95439e
Country1,control,4154,40,484,7,98,2577507169,05-19-2023,ab0af5e6e0
Country9,control,3081,49,409,9,69,1554496601,05-20-2023,ef2a0f4b90
Country1,control,3270,48,576,5,17,9361089553,05-21-2023,25bfce67b6
Country7,control,3386,53,643,8,13,7373661738,05-22-2023,f8bd699232
Country1,control,4227,40,703,6,82,8374592345,05-23-2023,28760a9542
Country9,test,2702,37,2678,1,24,4633523462,05-24-2023,01dfa852cc
Country8,control,3194,61,620,6,72,1126569933,05-15-2023,d5c82d1804
Country10,control,4817,49,567,9,20,5955648451,05-16-2023,37846e2597
Country5,test,2029,56,2789,2,8,5881609885,05-17-2023,65338fcfaf
Country9,test,2452,51,2652,1,28,6786125755,05-18-2023,42a9d09380
Country8,test,3141,71,2968,1,9,4965237295,05-19-2023,1ded893c43
Country3,control,2800,79,670,8,62,4382742036,05-20-2023,2813ef5ae2
Country1,control,2629,39,581,5,56,9603069522,05-21-2023,1cf73621b8
Country7,control,4084,58,457,6,35,3985565305,05-22-2023,dd367eaba4
Country4,test,2909,46,2566,0,7,5632174871,05-23-2023,68404e2e6f
Country7,test,2580,28,1769,1,55,8023264674,05-24-2023,fb2705576b
Country4,test,2827,37,1618,2,95,6743159624,05-15-2023,4d79088a3e
Country3,control,4023,36,475,8,34,3086764765,05-16-2023,e1989a5986
Country9,test,1784,57,2301,0,12,2610427762,05-17-2023,9f6a7f6ed6
Country4,control,2725,49,519,6,62,7158084571,05-18-2023,c5eba23e5b
Country5,control,2531,39,460,6,14,1443079781,05-19-2023,b6b34b15b6
Country2,control,3279,36,649,8,18,5692225580,05-20-2023,e10daf3051
Country1,test,2652,60,1783,0,55,9497238187,05-21-2023,8d6c1053db
Country6,test,2740,49,2853,2,65,4777465762,05-22-2023,c57b9686e3
Country3,test,2079,53,1812,1,52,6994252760,05-23-2023,e1cd97431c
Country10,control,3905,55,712,6,65,3393489247,05-24-2023,0f48fd37da
Country9,test,2448,59,1392,0,1,9475427355,05-15-2023,5ad359170f
Country10,control,2628,41,553,9,23,6359705571,05-16-2023,2bf8e884b0
Country5,control,3293,41,515,10,84,4946155211,05-17-2023,abeba78c72
Country7,control,3498,52,607,8,5,3823992880,05-18-2023,10ea66a676
Country5,test,1611,39,2207,2,12,9487190394,05-19-2023,f9de656993
Country4,test,2448,45,2465,1,32,3166685871,05-20-2023,3a26094ec6
Country1,test,2576,43,2351,1,80,7802102244,05-21-2023,6d4c11474a
Country6,control,4095,58,674,9,82,6135693479,05-22-2023,e268b64d57
Country5,test,2913,40,1847,2,39,3015143407,05-23-2023,bfff5e072d
Country6,test,2853,51,2534,1,73,7467338880,05-24-2023,8c2961f845
Country3,control,3509,58,423,8,8,6324167565,05-15-2023,412b812f9b
Country5,test,2722,59,2039,1,32,5699602250,05-16-2023,5845d04bde
